gene_id,SRR18885340,SRR18885341,SRR18885342,SRR18885343,SRR18885344,SRR18885345,SRR18885346,SRR18885347,SRR18885348,SRR18885349,SRR18885350,SRR18885351
ENSG00000227186.1|ENSG00000227186,0,4,0,2,0,0,0,0,0,0,0,0
ENSG00000079393.21|DUSP13,11,14,15,17,11,4,10,11,23,23,30,23
ENSG00000232437.1|RPS26P42,0,0,0,0,0,0,0,0,0,2,2,0
ENSG00000156671.15|SAMD8,5960,5559,5442,4643,7429,4872,4967,5421,6153,4935,5190,4914
ENSG00000165637.14|VDAC2,18071,17875,18729,16844,25037,15966,17850,17335,20130,14036,18186,15077
ENSG00000165644.11|COMTD1,1955,2026,1563,1600,2736,1956,1629,1776,2107,1523,1696,1424
ENSG00000226051.10|ZNF503-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233313.2|HMGA1P5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270087.7|ENSG00000270087,2,3,1,2,2,1,4,2,2,1,1,2
ENSG00000223428.1|ENSG00000223428,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236797.1|SPA17P1,0,3,0,0,0,2,0,0,6,0,0,0
ENSG00000165655.17|ZNF503,2909,3182,2427,3119,3283,2873,2177,3039,3103,2544,2732,2964
ENSG00000237149.5|ZNF503-AS2,447,642,593,490,516,504,415,554,979,825,770,784
ENSG00000273248.2|ENSG00000273248,16,21,8,27,18,29,16,17,8,11,15,27
ENSG00000272692.2|ENSG00000272692,15,9,13,26,76,48,18,38,22,26,23,33
ENSG00000279814.1|ENSG00000279814,0,0,0,0,0,0,3,0,0,0,0,0
ENSG00000207583.1|MIR606,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268659.2|ENSG00000268659,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228280.1|ENSG00000228280,0,5,0,0,0,0,0,0,7,6,12,0
ENSG00000148655.15|LRMDA,278,278,194,277,429,287,242,303,520,475,297,397
ENSG00000265486.2|RN7SL518P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201954.1|RNU6-673P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278992.1|ENSG00000278992,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230575.1|ENSG00000230575,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269256.1|ENSG00000269256,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236842.1|ENSG00000236842,9,0,0,6,14,0,0,8,7,6,0,8
ENSG00000286715.1|ENSG00000286715,16,4,10,3,0,0,0,0,4,0,0,0
ENSG00000156113.25|KCNMA1,1084,6558,3400,3884,899,4050,2264,2806,2777,7638,4858,5557
ENSG00000236467.8|KCNMA1-AS1,0,26,0,0,0,3,3,0,0,6,4,0
ENSG00000225497.5|KCNMA1-AS2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224500.1|ENSG00000224500,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228092.1|COX6CP15,0,0,5,0,0,0,0,0,0,0,0,0
ENSG00000199592.1|RNA5SP321,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225652.2|KCNMA1-AS3,3,0,0,0,0,0,0,0,0,0,2,0
ENSG00000213514.2|ENSG00000213514,20,36,17,28,18,22,24,18,19,46,36,22
ENSG00000204049.1|ENSG00000204049,0,0,3,0,0,0,4,0,0,0,0,0
ENSG00000243446.3|RN7SL284P,0,0,2,0,0,0,0,0,0,1,0,0
ENSG00000213513.3|IMPDH1P5,14,7,4,4,6,6,9,6,3,5,7,9
ENSG00000228748.2|ENSG00000228748,6,23,12,12,10,33,12,15,13,20,19,13
ENSG00000151208.17|DLG5,5473,7387,6623,5976,7714,7502,6739,7196,7554,7625,8328,7503
ENSG00000233871.2|DLG5-AS1,14,32,16,27,13,22,17,28,27,24,16,21
ENSG00000148606.15|POLR3A,5219,6278,5780,5460,6689,5441,5318,5522,6156,5953,6599,5841
ENSG00000138326.21|RPS24,51651,64719,58722,53004,63731,59416,54690,53380,58886,55831,65266,51419
ENSG00000229569.1|ENSG00000229569,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224596.9|ZMIZ1-AS1,37,121,20,68,35,53,47,39,58,141,36,92
ENSG00000108175.19|ZMIZ1,12108,16846,12220,11706,13285,12728,9921,11449,16138,16898,14900,14288
ENSG00000108179.14|PPIF,5946,16385,13891,11537,10225,16808,13680,12249,8648,15759,14855,12526
ENSG00000235426.2|ENSG00000235426,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165424.7|ZCCHC24,1235,1041,918,1032,1147,778,841,1055,2078,1734,1898,1862
ENSG00000253626.4|EIF5AL1,192,426,341,333,292,320,282,267,294,247,341,228
ENSG00000244733.5|ENSG00000244733,54,90,86,91,108,67,41,104,49,68,64,67
ENSG00000225484.7|NUTM2B-AS1,1282,1554,1729,1405,1631,1587,1731,1854,1419,1493,1483,1288
ENSG00000272489.1|ENSG00000272489,4,3,6,18,7,6,7,4,0,0,8,6
ENSG00000280355.1|ENSG00000280355,270,309,333,202,273,251,201,260,315,262,267,248
ENSG00000278616.1|BEND3P3,276,335,247,355,341,157,271,257,314,234,289,220
ENSG00000224886.2|ENSG00000224886,4,5,6,4,4,6,3,7,5,4,3,4
ENSG00000188199.11|NUTM2B,102,117,111,124,180,139,125,149,153,111,134,101
ENSG00000272447.1|ENSG00000272447,335,561,299,408,575,472,366,377,408,328,251,362
ENSG00000228570.8|NUTM2E,233,285,241,292,350,322,228,333,316,222,207,131
ENSG00000283913.1|ENSG00000283913,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283101.1|BMS1P21,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242600.8|MBL1P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133661.17|SFTPD,36,0,15,13,30,0,23,0,27,14,22,18
ENSG00000279399.1|ENSG00000279399,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230091.6|TMEM254-AS1,64,103,63,65,126,73,77,64,144,102,118,99
ENSG00000282432.1|ENSG00000282432,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000133678.14|TMEM254,1767,1726,1347,1473,2831,1939,1767,1984,2271,1591,1971,1828
ENSG00000189129.14|PLAC9,13,10,7,9,16,7,12,26,14,5,6,2
ENSG00000234319.1|RPS12P2,0,0,9,0,2,5,4,3,0,0,0,3
ENSG00000234382.2|ENSG00000234382,0,11,3,10,0,20,5,7,0,15,12,7
ENSG00000122359.18|ANXA11,19025,21525,21444,18865,26410,21293,21186,21889,21590,19242,22552,19589
ENSG00000237523.2|LINC00857,772,1204,980,866,1164,1223,1215,1027,832,989,1302,887
ENSG00000234743.1|EIF5AP4,28,31,35,21,17,28,17,19,18,17,26,15
ENSG00000151224.13|MAT1A,7,8,10,0,6,11,8,0,10,20,12,15
ENSG00000122378.14|PRXL2A,9111,9079,8692,8554,10395,8120,7422,8438,11299,7806,8019,8808
ENSG00000108219.16|TSPAN14,26141,29193,24248,27402,29779,25186,21759,28394,16815,15331,17908,15438
ENSG00000226659.2|TSPAN14-AS1,18,39,38,12,39,55,46,33,46,29,35,28
ENSG00000178217.15|SH2D4B,6,0,7,0,7,0,3,0,15,13,7,13
ENSG00000185737.13|NRG3,4,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285739.1|ENSG00000285739,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229458.2|ENSG00000229458,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225738.2|NRG3-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207275.1|RNU6-441P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212769.5|HMGN2P8,2,1,1,1,3,2,1,1,2,1,2,0
ENSG00000165678.22|GHITM,25549,31556,30651,27184,33298,26730,26042,27161,30774,27309,30715,28716
ENSG00000271933.1|ENSG00000271933,3,59,9,0,0,23,7,5,7,53,24,48
ENSG00000148600.15|CDHR1,42,84,77,46,104,55,51,75,92,110,58,102
ENSG00000229404.6|LINC00858,104,164,74,84,150,135,108,179,148,171,133,121
ENSG00000233189.1|RPL12P29,0,0,0,0,0,1,0,3,0,0,0,0
ENSG00000225928.2|CACYBPP1,0,0,3,0,0,1,0,0,0,0,0,0
ENSG00000107771.17|CCSER2,4845,6172,5337,4911,5453,4576,4425,4670,4786,4906,4976,4531
ENSG00000225423.1|TNPO1P1,10,4,5,0,0,0,0,0,0,0,4,0
ENSG00000178429.9|RPS3AP5,68,80,87,101,73,61,94,80,74,101,121,62
ENSG00000234942.3|GRID1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252292.1|RN7SKP238,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236606.1|ENSG00000236606,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200487.1|RNA5SP322,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199104.2|MIR346,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182771.19|GRID1,161,138,67,143,89,62,64,92,254,149,133,113
ENSG00000278333.1|ENSG00000278333,2,0,0,0,1,3,0,0,8,2,6,3
ENSG00000270002.1|ENSG00000270002,9,76,33,38,7,72,53,59,3,46,17,30
ENSG00000287475.1|ENSG00000287475,3,0,11,20,11,5,5,10,14,7,5,15
ENSG00000286359.1|ENSG00000286359,2,0,0,0,5,0,0,0,0,0,0,7
ENSG00000062650.20|WAPL,5556,6835,7286,6139,6937,6309,6165,5891,6261,6672,6932,6113
ENSG00000212332.1|RNU6-780P,2,2,2,0,2,2,1,1,1,0,0,0
ENSG00000227896.2|WAPL-DT,132,194,119,142,200,243,158,222,173,83,177,152
ENSG00000122375.13|OPN4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289258.1|ENSG00000289258,0,0,4,0,0,0,0,5,0,0,7,0
ENSG00000122367.21|LDB3,17,13,57,67,87,40,43,66,143,48,98,138
ENSG00000200176.1|RNU1-19P,0,3,0,0,0,0,0,0,0,0,0,0
ENSG00000272631.1|ENSG00000272631,181,231,170,160,225,209,200,235,166,152,183,113
ENSG00000107779.14|BMPR1A,5959,7198,6307,5900,7750,6133,5712,6431,7179,6191,6728,5721
ENSG00000270874.1|RPAP2P1,4,0,0,0,0,0,0,0,0,0,3,0
ENSG00000281974.1|ENSG00000281974,0,0,0,0,0,0,0,4,0,1,0,0
ENSG00000173269.14|MMRN2,41,41,30,36,32,44,51,61,65,29,82,55
ENSG00000173267.14|SNCG,718,684,902,905,972,742,1183,1083,1977,1018,2120,1667
ENSG00000272734.1|ADIRF-AS1,111,180,239,163,243,156,320,239,254,219,318,355
ENSG00000273413.1|ENSG00000273413,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271880.1|ENSG00000271880,0,7,0,41,0,0,0,30,0,0,0,0
ENSG00000240089.2|BMS1P3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272508.1|ENSG00000272508,0,4,1,0,0,0,0,0,0,0,3,2
ENSG00000261011.1|AGAP11,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229969.1|ENSG00000229969,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188100.9|FAM25A,0,6,2,0,0,0,0,0,0,0,5,9
ENSG00000148671.14|ADIRF,4,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151303.11|ENSG00000151303,18,18,39,0,13,14,12,0,10,8,18,6
ENSG00000200253.1|RNU6-529P,1,2,0,4,0,0,8,4,0,2,2,2
ENSG00000148672.10|GLUD1,19319,21862,21416,18681,25657,19716,18634,19923,25403,18677,22630,19180
ENSG00000273946.1|RN7SL733P,0,0,2,0,0,0,2,0,6,0,0,4
ENSG00000223482.10|NUTM2A-AS1,2438,2970,3098,2327,3055,2644,2344,2680,2427,2183,2358,2013
ENSG00000122376.12|SHLD2,6523,9227,8314,7275,8200,7101,6725,7361,6988,7366,6842,6783
ENSG00000237280.1|ENSG00000237280,5,1,9,4,13,6,1,2,3,9,0,3
ENSG00000287077.1|ENSG00000287077,50,22,22,21,45,23,19,37,76,34,10,22
ENSG00000285257.1|ENSG00000285257,32,17,37,14,32,39,36,54,27,24,71,32
ENSG00000184923.12|NUTM2A,126,127,136,124,155,182,160,175,173,146,166,141
ENSG00000224914.4|LINC00863,604,811,664,670,876,775,725,868,756,689,780,727
ENSG00000214562.15|NUTM2D,185,293,252,261,337,310,291,321,307,361,345,293
ENSG00000107789.16|MINPP1,5677,4768,4996,4621,8268,4228,5162,5599,7834,4637,6266,5652
ENSG00000286445.1|ENSG00000286445,4,14,19,0,19,7,0,11,23,14,0,0
ENSG00000283672.1|MIR4678,2,0,0,0,0,1,1,0,4,1,0,0
ENSG00000196566.2|ENSG00000196566,0,0,0,0,0,0,0,0,0,8,0,0
ENSG00000234192.1|RPS26P38,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000243782.3|RN7SL78P,0,0,0,0,0,2,0,0,0,0,0,2
ENSG00000223820.6|CFL1P1,0,1,0,0,0,1,1,0,1,0,2,1
ENSG00000225913.2|ENSG00000225913,14,13,11,10,29,18,15,10,28,14,22,14
ENSG00000198682.13|PAPSS2,10408,8766,10176,7530,12695,8166,9642,9142,17057,10539,13552,10291
ENSG00000138138.14|ATAD1,9066,10789,11200,9440,10668,8262,9325,9778,10621,9604,10022,9173
ENSG00000290782.1|CFL1P1,7,18,17,12,11,14,23,32,15,24,18,22
ENSG00000171862.14|PTEN,5117,6417,5853,5200,5635,4960,5151,4896,5347,4650,5113,4588
ENSG00000227268.5|KLLN,68,102,106,61,107,98,105,95,150,97,85,119
ENSG00000289051.1|ENSG00000289051,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000213613.2|RPL11P3,6,5,2,3,1,0,3,2,1,4,2,0
ENSG00000184719.12|RNLS,661,624,586,751,1024,753,697,807,798,610,653,694
ENSG00000289952.1|ENSG00000289952,53,82,131,57,58,75,86,123,78,122,91,96
ENSG00000173239.14|LIPM,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152766.6|ANKRD22,219,167,144,323,232,175,249,224,350,449,301,429
ENSG00000026103.25|FAS,1444,2506,2023,2035,1589,2169,1849,1852,1735,2206,2602,2044
ENSG00000275693.1|ENSG00000275693,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138134.12|STAMBPL1,1919,3363,3117,3003,2126,2570,2260,2540,2670,3772,3455,3300
ENSG00000180139.11|ACTA2-AS1,13,65,51,53,49,57,14,68,43,82,56,51
ENSG00000107796.13|ACTA2,742,773,825,723,1580,1000,1191,1024,1598,1022,1321,1091
ENSG00000286116.1|ENSG00000286116,354,257,334,193,399,302,353,315,413,276,363,387
ENSG00000138135.7|CH25H,3,7,0,3,0,4,5,0,0,14,4,0
ENSG00000119922.11|IFIT2,352,325,410,300,466,357,372,362,582,665,791,617
ENSG00000232110.9|ENSG00000232110,0,4,0,8,3,0,10,6,9,22,0,6
ENSG00000119917.15|IFIT3,253,509,452,551,599,599,411,635,509,752,737,813
ENSG00000224289.1|IFIT6P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204010.3|IFIT1B,0,0,0,0,0,0,0,0,4,2,0,0
ENSG00000185745.10|IFIT1,244,145,220,229,233,146,166,188,653,472,535,381
ENSG00000152778.10|IFIT5,1785,2303,2172,1963,2065,2020,2075,1968,2999,3059,3071,2658
ENSG00000107798.18|LIPA,10921,12411,11069,10214,14566,10758,10091,12061,4660,2983,4715,3775
ENSG00000152779.14|SLC16A12,0,25,14,14,11,15,8,0,8,40,8,7
ENSG00000234452.5|SLC16A12-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152782.18|PANK1,1334,1751,1058,1194,1565,1276,1030,1262,1573,1213,1354,1229
ENSG00000198997.2|MIR107,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225836.1|ENSG00000225836,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235100.6|ENSG00000235100,16,20,10,14,21,0,39,23,34,13,14,28
ENSG00000232936.6|PANK1-AS1,29,13,34,24,28,13,37,15,14,17,50,6
ENSG00000240996.1|ENSG00000240996,19,22,2,17,14,18,11,4,6,13,11,13
ENSG00000138182.15|KIF20B,7185,11091,8811,7186,8352,8321,7791,7269,6108,8435,8449,6051
ENSG00000283578.1|MTND5P42,3,0,0,0,0,0,0,0,0,0,5,0
ENSG00000280560.3|LINC01374,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226159.2|LINC01375,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287150.1|ENSG00000287150,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222451.1|RN7SKP143,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228938.3|SNRPD2P1,2,3,4,3,0,0,1,0,4,2,0,0
ENSG00000148680.16|HTR7,4,6,19,0,0,0,0,4,4,4,10,32
ENSG00000289580.1|ENSG00000289580,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222305.1|Y_RNA,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000148688.14|RPP30,2430,3330,3150,2606,2964,3343,2802,2674,2425,2797,2959,2731
ENSG00000148677.7|ANKRD1,420,1225,1965,625,215,1008,1212,591,281,911,1413,672
ENSG00000234043.3|NUDT9P1,24,22,4,5,34,21,7,15,17,6,14,23
ENSG00000286981.1|ENSG00000286981,3,15,0,0,2,9,0,0,0,18,5,4
ENSG00000180628.15|PCGF5,8024,8279,8754,7025,10040,7614,7511,8012,7432,6031,7585,6273
ENSG00000289228.2|ENSG00000289228,0,4,9,0,0,4,4,8,7,12,10,13
ENSG00000271385.1|ENSG00000271385,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223876.1|RPS27P1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165338.17|HECTD2,1313,1669,1612,1199,1540,1529,1492,1588,1623,2248,1723,1668
ENSG00000119938.9|PPP1R3C,1596,1487,1463,1300,2116,1617,1650,1729,1760,1585,1749,1448
ENSG00000228701.3|TNKS2-DT,18,9,20,33,7,19,0,17,11,19,29,22
ENSG00000107854.6|TNKS2,11159,13589,12593,11250,14751,11240,11607,12086,14199,12632,13165,12917
ENSG00000180581.7|SRP9P1,561,654,623,556,757,644,594,637,642,662,708,567
ENSG00000174721.10|FGFBP3,371,502,405,430,434,484,410,458,386,425,432,448
ENSG00000272817.1|ENSG00000272817,7,22,17,17,32,10,26,18,11,8,16,6
ENSG00000095564.15|BTAF1,6518,8597,8380,6513,8249,7280,6707,6727,8172,7955,8670,6744
ENSG00000107864.15|CPEB3,203,367,237,116,463,348,208,396,421,403,318,325
ENSG00000252993.1|ENSG00000252993,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214549.2|SDHCP2,0,0,0,0,0,0,0,0,0,4,0,0
ENSG00000213484.2|EIF4A1P8,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000221042.1|ENSG00000221042,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199881.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202297.1|RNY3P12,0,0,2,0,3,0,2,0,0,3,0,0
ENSG00000105988.6|NHP2P1,8,7,18,12,12,15,5,6,4,11,10,7
ENSG00000198060.10|MARCHF5,5729,6622,6212,5550,6309,5309,5200,5911,6786,6207,6708,6074
ENSG00000232709.1|MARK2P9,6,18,19,6,35,19,12,17,8,10,17,16
ENSG00000119912.18|IDE,11314,13159,13043,11454,15075,12132,11846,12885,14491,13029,14183,12203
ENSG00000138160.7|KIF11,14661,19764,15908,14649,17648,16639,14378,14808,7661,9435,10700,6950
ENSG00000184111.6|RPL11P4,4,0,0,0,0,0,1,0,0,2,0,0
ENSG00000236493.2|EIF2S2P3,6,0,8,1,0,10,9,7,13,13,21,7
ENSG00000152804.11|HHEX,2846,2722,2130,2300,3196,2045,1899,2471,3438,2109,2282,2515
ENSG00000138190.17|EXOC6,5341,4496,4678,4310,6298,3592,3596,4229,6431,5034,5412,4911
ENSG00000225118.1|ENSG00000225118,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000187553.10|CYP26C1,0,0,0,0,0,8,0,0,0,0,0,0
ENSG00000285846.1|ENSG00000285846,0,5,0,0,0,0,0,0,0,0,0,0
ENSG00000279607.1|ENSG00000279607,0,0,0,0,0,0,0,0,0,10,0,0
ENSG00000095596.12|CYP26A1,118,210,154,102,85,235,208,152,94,114,199,89
ENSG00000237417.1|XRCC6P1,2,0,6,0,0,0,0,0,0,0,4,4
ENSG00000213432.2|RPL17P34,1,0,1,1,1,5,3,1,3,4,1,1
ENSG00000138119.17|MYOF,38909,68031,86864,55469,49778,64989,77617,63226,41871,50006,79206,51099
ENSG00000138180.16|CEP55,8754,13489,12535,10583,7442,7710,7235,7101,6076,8220,8491,6265
ENSG00000212396.1|RNA5SP323,6,16,2,6,7,5,3,1,1,13,7,6
ENSG00000186188.11|FFAR4,217,151,171,211,222,109,186,193,394,228,313,305
ENSG00000138207.15|RBP4,558,331,353,357,539,209,273,360,1059,677,638,767
ENSG00000095464.10|PDE6C,19,5,10,7,10,15,6,13,8,5,6,5
ENSG00000148690.12|FRA10AC1,2228,2111,2245,2027,2936,2250,2058,2212,2612,2254,2503,2054
ENSG00000176273.15|SLC35G1,1002,1371,1605,1236,1189,1273,1393,1299,965,1346,1519,1154
ENSG00000180764.13|PIPSL,41,43,29,32,41,26,25,31,40,24,47,20
ENSG00000232913.8|PLCE1-AS2,0,13,0,0,3,0,0,0,0,0,0,4
ENSG00000138193.17|PLCE1,3595,4881,4434,3189,4642,4940,4173,4221,4551,4471,4880,3610
ENSG00000206631.1|RNU6-657P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228553.1|ENSG00000228553,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234724.1|HDAC1P1,12,8,1,0,0,0,4,0,3,8,4,0
ENSG00000268894.7|PLCE1-AS1,2,6,0,0,0,3,5,0,1,0,0,0
ENSG00000273450.1|ENSG00000273450,8,8,7,1,4,0,10,1,0,5,3,1
ENSG00000173145.11|NOC3L,4233,6116,6365,4907,5094,4612,4651,4610,5085,5488,6351,4862
ENSG00000108239.9|TBC1D12,1521,1494,1604,1281,1841,1414,1697,1452,1755,1691,1651,1475
ENSG00000119969.16|HELLS,4096,6006,4934,3883,4490,4441,3936,3893,3721,4738,6012,3805
ENSG00000244332.1|ENSG00000244332,173,246,210,151,164,190,132,132,93,136,193,105
ENSG00000108242.13|CYP2C18,12,0,0,0,0,0,0,0,0,18,20,0
ENSG00000276490.1|ENSG00000276490,0,0,5,0,0,14,0,10,0,0,0,0
ENSG00000165841.11|CYP2C19,0,0,10,0,3,8,5,11,0,0,12,10
ENSG00000230338.1|MTND4P19,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138109.11|CYP2C9,11,15,9,0,14,3,0,18,0,8,6,0
ENSG00000233377.1|MTND4P20,0,0,0,3,4,0,0,7,0,3,4,0
ENSG00000231829.4|ENSG00000231829,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000107438.9|PDLIM1,10890,12631,10647,11369,13659,11339,9812,11576,11924,10776,11305,10378
ENSG00000095637.23|SORBS1,332,309,345,190,364,231,268,292,520,631,638,416
ENSG00000059573.9|ALDH18A1,11386,13224,11984,10930,15581,11543,11682,11415,13159,10312,13170,10335
ENSG00000119977.22|TCTN3,7215,7022,6746,6407,10361,6940,6686,7490,8612,5471,7229,6073
ENSG00000138185.20|ENTPD1,1916,2685,1736,1544,2419,1414,772,850,1685,1707,1880,1478
ENSG00000226688.9|ENTPD1-AS1,186,323,723,626,229,962,1274,1342,295,277,322,192
ENSG00000240527.1|ENSG00000240527,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270099.1|ENSG00000270099,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000188649.15|CC2D2B,26,40,19,13,38,18,5,6,54,35,24,18
ENSG00000227805.1|RPL21P90,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000107443.16|CCNJ,1752,2371,2142,2110,2758,2640,2324,2481,1607,1823,1795,1744
ENSG00000266407.1|MIR3157,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000229417.1|NPM1P25,0,1,1,1,0,4,1,1,1,1,0,1
ENSG00000095585.18|BLNK,3,5,3,5,6,1,2,22,18,5,4,15
ENSG00000287009.1|ENSG00000287009,14,49,47,38,71,38,46,21,44,34,48,50
ENSG00000177853.15|ZNF518A,4894,5602,5635,4459,5539,4257,4661,4490,5331,5463,5647,4132
ENSG00000095587.9|TLL2,36,38,33,43,37,45,26,39,89,67,53,61
ENSG00000077147.16|TM9SF3,33048,33812,34391,32238,47307,33647,33180,37077,43138,34163,38104,34918
ENSG00000235677.1|NPM1P26,3,25,24,15,31,17,12,22,13,43,25,40
ENSG00000155629.15|PIK3AP1,397,431,217,286,369,396,302,327,824,799,709,545
ENSG00000202047.1|RNA5SP324,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227032.1|RPS2P36,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000236552.2|RPL13AP5,1297,1601,1567,1303,1743,1390,1503,1284,1563,1369,1743,1372
ENSG00000196233.14|LCOR,5988,8206,6768,4940,7350,6043,5610,5925,10691,10275,8944,8001
ENSG00000232875.1|HMGN2P35,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000187122.17|SLIT1,28,12,24,33,31,23,12,5,68,49,28,29
ENSG00000234855.2|SLIT1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269891.2|ARHGAP19-SLIT1,0,4,0,0,0,4,0,0,12,0,0,0
ENSG00000286683.1|ENSG00000286683,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213390.11|ARHGAP19,1762,2434,1995,1766,2565,1990,1814,1852,2691,3138,2585,2468
ENSG00000231398.1|ENSG00000231398,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165879.9|FRAT1,609,334,282,291,713,373,333,366,664,380,439,458
ENSG00000181274.7|FRAT2,1337,1060,985,925,1803,1154,928,1145,1820,1306,1097,1345
ENSG00000225850.4|ENSG00000225850,6,15,7,4,7,4,10,3,0,19,3,2
ENSG00000052749.14|RRP12,6669,9595,10038,8197,8771,8260,8884,7637,8171,8256,9903,8577
ENSG00000231508.1|RPL34P20,0,2,0,0,0,0,0,0,1,0,0,0
ENSG00000200737.1|Y_RNA,0,6,1,3,4,0,3,4,2,5,2,4
ENSG00000231970.1|ENSG00000231970,12,18,18,7,16,32,22,15,23,11,21,16
ENSG00000171314.9|PGAM1,43955,53159,43013,41437,57862,44938,40658,43848,50451,42423,43608,39002
ENSG00000171311.13|EXOSC1,2327,2915,2707,2569,3172,2717,2584,2604,2791,2400,2793,2559
ENSG00000171307.19|ZDHHC16,3735,5029,4314,3918,5379,5214,4842,5242,2393,2509,3349,2556
ENSG00000155229.21|MMS19,5834,8692,7083,6628,9029,8464,7087,7652,7455,6905,7180,6170
ENSG00000165886.5|UBTD1,1117,1647,1351,1116,1311,1401,1312,1441,1591,1892,1763,1898
ENSG00000165887.12|ANKRD2,46,247,186,85,72,287,153,94,40,101,89,28
ENSG00000249967.1|ENSG00000249967,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203942.5|C10orf62,0,6,0,0,8,0,0,0,20,12,1,12
ENSG00000241935.9|HOGA1,338,329,213,252,397,387,153,214,333,344,270,297
ENSG00000171160.18|MORN4,649,626,715,529,746,658,826,715,1141,873,997,913
ENSG00000155252.14|PI4K2A,3783,5994,5437,5022,4936,5093,4865,5370,6518,8153,7826,7454
ENSG00000119986.7|AVPI1,3957,5387,5475,4584,5984,5297,5207,5305,2885,2641,3525,2637
ENSG00000155254.13|MARVELD1,5655,7270,6509,6608,8320,7971,6729,7828,4373,3855,5609,4286
